Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-01-26T00:00+01:00;2022-01-27T00:00+01:00;2022-01-26;1;1942;100,0;24;24;0;14;99,28;1481;447;63;55;273;56;56;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-01-26T00:00+01:00;2022-01-27T00:00+01:00;2022-01-26;2;2071;100,0;24;24;0;14;99,32;1598;459;46;66;302;45;45;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-01-26T00:00+01:00;2022-01-27T00:00+01:00;2022-01-26;Totalt i retning Planetariet;1939;100,0;24;24;0;14;99,28;1480;445;63;53;273;56;56;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-01-26T00:00+01:00;2022-01-27T00:00+01:00;2022-01-26;Totalt i retning UNN;2074;100,0;24;24;0;14;99,32;1599;461;46;68;302;45;45;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-01-26T00:00+01:00;2022-01-27T00:00+01:00;2022-01-26;Totalt;4013;100,0;24;24;0;28;99,30;3079;906;109;121;575;101;101;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-01-27T00:00+01:00;2022-01-28T00:00+01:00;2022-01-27;1;1943;100,0;24;24;0;9;99,54;1490;444;78;53;256;57;55;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-01-27T00:00+01:00;2022-01-28T00:00+01:00;2022-01-27;2;2121;100,0;24;24;0;8;99,62;1648;465;45;73;289;58;56;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-01-27T00:00+01:00;2022-01-28T00:00+01:00;2022-01-27;Totalt i retning Planetariet;1943;100,0;24;24;0;9;99,54;1490;444;78;53;256;57;55;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-01-27T00:00+01:00;2022-01-28T00:00+01:00;2022-01-27;Totalt i retning UNN;2121;100,0;24;24;0;8;99,62;1648;465;45;73;289;58;56;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-01-27T00:00+01:00;2022-01-28T00:00+01:00;2022-01-27;Totalt;4064;100,0;24;24;0;17;99,58;3138;909;123;126;545;115;111;4
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-01-28T00:00+01:00;2022-01-29T00:00+01:00;2022-01-28;1;1763;100,0;24;24;0;9;99,49;1319;435;73;48;254;60;59;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-01-28T00:00+01:00;2022-01-29T00:00+01:00;2022-01-28;2;1958;100,0;24;24;0;9;99,54;1500;449;42;82;277;48;46;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-01-28T00:00+01:00;2022-01-29T00:00+01:00;2022-01-28;Totalt i retning Planetariet;1763;100,0;24;24;0;8;99,55;1320;435;73;48;254;60;59;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-01-28T00:00+01:00;2022-01-29T00:00+01:00;2022-01-28;Totalt i retning UNN;1958;100,0;24;24;0;10;99,49;1499;449;42;82;277;48;46;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-01-28T00:00+01:00;2022-01-29T00:00+01:00;2022-01-28;Totalt;3721;100,0;24;24;0;18;99,52;2819;884;115;130;531;108;105;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-01-29T00:00+01:00;2022-01-30T00:00+01:00;2022-01-29;1;588;100,0;24;24;0;4;99,32;376;208;28;20;133;27;27;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-01-29T00:00+01:00;2022-01-30T00:00+01:00;2022-01-29;2;593;100,0;24;24;0;1;99,83;402;190;11;31;133;15;15;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-01-29T00:00+01:00;2022-01-30T00:00+01:00;2022-01-29;Totalt i retning Planetariet;588;100,0;24;24;0;4;99,32;375;209;30;19;133;27;27;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-01-29T00:00+01:00;2022-01-30T00:00+01:00;2022-01-29;Totalt i retning UNN;593;100,0;24;24;0;1;99,83;403;189;9;32;133;15;15;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-01-29T00:00+01:00;2022-01-30T00:00+01:00;2022-01-29;Totalt;1181;100,0;24;24;0;5;99,58;778;398;39;51;266;42;42;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-01-30T00:00+01:00;2022-01-31T00:00+01:00;2022-01-30;1;549;100,0;24;24;0;0;100,00;409;140;8;4;114;14;14;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-01-30T00:00+01:00;2022-01-31T00:00+01:00;2022-01-30;2;524;100,0;24;24;0;1;99,81;393;130;5;20;98;7;7;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-01-30T00:00+01:00;2022-01-31T00:00+01:00;2022-01-30;Totalt i retning Planetariet;549;100,0;24;24;0;0;100,00;409;140;8;4;114;14;14;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-01-30T00:00+01:00;2022-01-31T00:00+01:00;2022-01-30;Totalt i retning UNN;524;100,0;24;24;0;1;99,81;393;130;5;20;98;7;7;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-01-30T00:00+01:00;2022-01-31T00:00+01:00;2022-01-30;Totalt;1073;100,0;24;24;0;1;99,91;802;270;13;24;212;21;21;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-01-31T00:00+01:00;2022-02-01T00:00+01:00;2022-01-31;1;2030;100,0;24;24;0;6;99,70;1571;453;56;49;289;59;57;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-01-31T00:00+01:00;2022-02-01T00:00+01:00;2022-01-31;2;2206;100,0;24;24;0;39;98,23;1730;437;34;88;274;41;38;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-01-31T00:00+01:00;2022-02-01T00:00+01:00;2022-01-31;Totalt i retning Planetariet;2029;100,0;24;24;0;6;99,70;1570;453;56;49;289;59;57;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-01-31T00:00+01:00;2022-02-01T00:00+01:00;2022-01-31;Totalt i retning UNN;2207;100,0;24;24;0;39;98,23;1731;437;34;88;274;41;38;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-01-31T00:00+01:00;2022-02-01T00:00+01:00;2022-01-31;Totalt;4236;100,0;24;24;0;45;98,94;3301;890;90;137;563;100;95;5
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-01T00:00+01:00;2022-02-02T00:00+01:00;2022-02-01;1;2031;100,0;24;24;0;15;99,26;1583;433;58;56;255;64;61;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-01T00:00+01:00;2022-02-02T00:00+01:00;2022-02-01;2;2244;100,0;24;24;0;32;98,57;1773;439;26;99;277;37;36;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-01T00:00+01:00;2022-02-02T00:00+01:00;2022-02-01;Totalt i retning Planetariet;2031;100,0;24;24;0;15;99,26;1583;433;58;56;255;64;61;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-01T00:00+01:00;2022-02-02T00:00+01:00;2022-02-01;Totalt i retning UNN;2244;100,0;24;24;0;32;98,57;1773;439;26;99;277;37;36;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-01T00:00+01:00;2022-02-02T00:00+01:00;2022-02-01;Totalt;4275;100,0;24;24;0;47;98,90;3356;872;84;155;532;101;97;4
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-02T00:00+01:00;2022-02-03T00:00+01:00;2022-02-02;1;2088;100,0;24;24;0;12;99,43;1631;445;78;42;241;84;83;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-02T00:00+01:00;2022-02-03T00:00+01:00;2022-02-02;2;2329;100,0;24;24;0;31;98,67;1855;443;37;84;280;42;40;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-02T00:00+01:00;2022-02-03T00:00+01:00;2022-02-02;Totalt i retning Planetariet;2088;100,0;24;24;0;12;99,43;1631;445;78;42;241;84;83;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-02T00:00+01:00;2022-02-03T00:00+01:00;2022-02-02;Totalt i retning UNN;2329;100,0;24;24;0;31;98,67;1855;443;37;84;280;42;40;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-02T00:00+01:00;2022-02-03T00:00+01:00;2022-02-02;Totalt;4417;100,0;24;24;0;43;99,03;3486;888;115;126;521;126;123;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-03T00:00+01:00;2022-02-04T00:00+01:00;2022-02-03;1;2081;100,0;24;24;0;13;99,38;1641;427;64;39;256;68;64;4
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-03T00:00+01:00;2022-02-04T00:00+01:00;2022-02-03;2;2314;100,0;24;24;0;21;99,09;1863;430;36;77;273;44;43;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-03T00:00+01:00;2022-02-04T00:00+01:00;2022-02-03;Totalt i retning Planetariet;2081;100,0;24;24;0;13;99,38;1641;427;64;39;256;68;64;4
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-03T00:00+01:00;2022-02-04T00:00+01:00;2022-02-03;Totalt i retning UNN;2314;100,0;24;24;0;21;99,09;1863;430;36;77;273;44;43;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-03T00:00+01:00;2022-02-04T00:00+01:00;2022-02-03;Totalt;4395;100,0;24;24;0;34;99,23;3504;857;100;116;529;112;107;5
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-04T00:00+01:00;2022-02-05T00:00+01:00;2022-02-04;1;1965;100,0;24;24;0;9;99,54;1536;420;58;33;252;77;76;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-04T00:00+01:00;2022-02-05T00:00+01:00;2022-02-04;2;2126;100,0;24;24;0;14;99,34;1682;430;26;83;279;42;41;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-04T00:00+01:00;2022-02-05T00:00+01:00;2022-02-04;Totalt i retning Planetariet;1965;100,0;24;24;0;9;99,54;1536;420;58;33;252;77;76;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-04T00:00+01:00;2022-02-05T00:00+01:00;2022-02-04;Totalt i retning UNN;2126;100,0;24;24;0;14;99,34;1682;430;26;83;279;42;41;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-04T00:00+01:00;2022-02-05T00:00+01:00;2022-02-04;Totalt;4091;100,0;24;24;0;23;99,44;3218;850;84;116;531;119;117;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-05T00:00+01:00;2022-02-06T00:00+01:00;2022-02-05;1;566;100,0;24;24;0;1;99,82;383;182;13;4;135;30;29;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-05T00:00+01:00;2022-02-06T00:00+01:00;2022-02-05;2;609;100,0;24;24;0;0;100,00;430;179;6;31;121;21;20;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-05T00:00+01:00;2022-02-06T00:00+01:00;2022-02-05;Totalt i retning Planetariet;565;100,0;24;24;0;1;99,82;383;181;12;4;135;30;29;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-05T00:00+01:00;2022-02-06T00:00+01:00;2022-02-05;Totalt i retning UNN;610;100,0;24;24;0;0;100,00;430;180;7;31;121;21;20;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-05T00:00+01:00;2022-02-06T00:00+01:00;2022-02-05;Totalt;1175;100,0;24;24;0;1;99,91;813;361;19;35;256;51;49;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-06T00:00+01:00;2022-02-07T00:00+01:00;2022-02-06;1;533;100,0;24;24;0;1;99,81;404;128;10;3;96;19;19;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-06T00:00+01:00;2022-02-07T00:00+01:00;2022-02-06;2;537;100,0;24;24;0;0;100,00;413;124;3;22;84;15;15;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-06T00:00+01:00;2022-02-07T00:00+01:00;2022-02-06;Totalt i retning Planetariet;533;100,0;24;24;0;1;99,81;404;128;10;3;96;19;19;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-06T00:00+01:00;2022-02-07T00:00+01:00;2022-02-06;Totalt i retning UNN;537;100,0;24;24;0;0;100,00;413;124;3;22;84;15;15;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-06T00:00+01:00;2022-02-07T00:00+01:00;2022-02-06;Totalt;1070;100,0;24;24;0;1;99,91;817;252;13;25;180;34;34;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-07T00:00+01:00;2022-02-08T00:00+01:00;2022-02-07;1;2200;100,0;24;24;0;20;99,09;1729;451;74;56;266;55;53;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-07T00:00+01:00;2022-02-08T00:00+01:00;2022-02-07;2;2411;100,0;24;24;0;32;98,67;1951;428;30;73;275;50;46;4
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-07T00:00+01:00;2022-02-08T00:00+01:00;2022-02-07;Totalt i retning Planetariet;2200;100,0;24;24;0;20;99,09;1729;451;74;56;266;55;53;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-07T00:00+01:00;2022-02-08T00:00+01:00;2022-02-07;Totalt i retning UNN;2411;100,0;24;24;0;32;98,67;1951;428;30;73;275;50;46;4
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-07T00:00+01:00;2022-02-08T00:00+01:00;2022-02-07;Totalt;4611;100,0;24;24;0;52;98,87;3680;879;104;129;541;105;99;6
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-08T00:00+01:00;2022-02-09T00:00+01:00;2022-02-08;1;2189;100,0;24;24;0;9;99,59;1731;449;75;49;252;73;68;5
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-08T00:00+01:00;2022-02-09T00:00+01:00;2022-02-08;2;2358;100,0;24;24;0;23;99,02;1900;435;27;84;285;39;38;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-08T00:00+01:00;2022-02-09T00:00+01:00;2022-02-08;Totalt i retning Planetariet;2188;100,0;24;24;0;9;99,59;1730;449;75;49;252;73;68;5
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-08T00:00+01:00;2022-02-09T00:00+01:00;2022-02-08;Totalt i retning UNN;2359;100,0;24;24;0;23;99,03;1901;435;27;84;285;39;38;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-08T00:00+01:00;2022-02-09T00:00+01:00;2022-02-08;Totalt;4547;100,0;24;24;0;32;99,30;3631;884;102;133;537;112;106;6
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-09T00:00+01:00;2022-02-10T00:00+01:00;2022-02-09;1;2169;100,0;24;24;0;19;99,12;1679;471;90;65;259;57;52;5
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-09T00:00+01:00;2022-02-10T00:00+01:00;2022-02-09;2;2364;100,0;24;24;0;35;98,52;1893;436;23;97;280;36;35;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-09T00:00+01:00;2022-02-10T00:00+01:00;2022-02-09;Totalt i retning Planetariet;2165;100,0;24;24;0;19;99,12;1676;470;90;64;259;57;52;5
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-09T00:00+01:00;2022-02-10T00:00+01:00;2022-02-09;Totalt i retning UNN;2368;100,0;24;24;0;35;98,52;1896;437;23;98;280;36;35;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-09T00:00+01:00;2022-02-10T00:00+01:00;2022-02-09;Totalt;4533;100,0;24;24;0;54;98,81;3572;907;113;162;539;93;87;6
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-10T00:00+01:00;2022-02-11T00:00+01:00;2022-02-10;1;2188;100,0;24;24;0;16;99,27;1698;474;91;47;281;55;53;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-10T00:00+01:00;2022-02-11T00:00+01:00;2022-02-10;2;2391;100,0;24;24;0;19;99,21;1938;434;29;84;267;54;53;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-10T00:00+01:00;2022-02-11T00:00+01:00;2022-02-10;Totalt i retning Planetariet;2188;100,0;24;24;0;16;99,27;1698;474;91;47;281;55;53;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-10T00:00+01:00;2022-02-11T00:00+01:00;2022-02-10;Totalt i retning UNN;2391;100,0;24;24;0;19;99,21;1938;434;29;84;267;54;53;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-10T00:00+01:00;2022-02-11T00:00+01:00;2022-02-10;Totalt;4579;100,0;24;24;0;35;99,24;3636;908;120;131;548;109;106;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-11T00:00+01:00;2022-02-12T00:00+01:00;2022-02-11;1;1971;100,0;24;24;0;10;99,49;1479;482;87;50;271;74;73;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-11T00:00+01:00;2022-02-12T00:00+01:00;2022-02-11;2;2192;100,0;24;24;0;4;99,82;1722;466;31;116;282;37;35;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-11T00:00+01:00;2022-02-12T00:00+01:00;2022-02-11;Totalt i retning Planetariet;1971;100,0;24;24;0;9;99,54;1479;483;87;51;271;74;73;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-11T00:00+01:00;2022-02-12T00:00+01:00;2022-02-11;Totalt i retning UNN;2192;100,0;24;24;0;5;99,77;1722;465;31;115;282;37;35;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-11T00:00+01:00;2022-02-12T00:00+01:00;2022-02-11;Totalt;4163;100,0;24;24;0;14;99,66;3201;948;118;166;553;111;108;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-12T00:00+01:00;2022-02-13T00:00+01:00;2022-02-12;1;582;100,0;24;24;0;2;99,66;378;202;20;33;137;12;11;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-12T00:00+01:00;2022-02-13T00:00+01:00;2022-02-12;2;618;100,0;24;24;0;2;99,68;408;208;13;33;141;21;18;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-12T00:00+01:00;2022-02-13T00:00+01:00;2022-02-12;Totalt i retning Planetariet;583;100,0;24;24;0;2;99,66;378;203;20;34;137;12;11;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-12T00:00+01:00;2022-02-13T00:00+01:00;2022-02-12;Totalt i retning UNN;617;100,0;24;24;0;2;99,68;408;207;13;32;141;21;18;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-12T00:00+01:00;2022-02-13T00:00+01:00;2022-02-12;Totalt;1200;100,0;24;24;0;4;99,67;786;410;33;66;278;33;29;4
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-13T00:00+01:00;2022-02-14T00:00+01:00;2022-02-13;1;523;100,0;24;24;0;1;99,81;389;133;15;8;97;13;13;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-13T00:00+01:00;2022-02-14T00:00+01:00;2022-02-13;2;546;100,0;24;24;0;1;99,82;415;130;5;15;97;13;13;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-13T00:00+01:00;2022-02-14T00:00+01:00;2022-02-13;Totalt i retning Planetariet;523;100,0;24;24;0;1;99,81;389;133;15;8;97;13;13;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-13T00:00+01:00;2022-02-14T00:00+01:00;2022-02-13;Totalt i retning UNN;546;100,0;24;24;0;1;99,82;415;130;5;15;97;13;13;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-13T00:00+01:00;2022-02-14T00:00+01:00;2022-02-13;Totalt;1069;100,0;24;24;0;2;99,81;804;263;20;23;194;26;26;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-14T00:00+01:00;2022-02-15T00:00+01:00;2022-02-14;1;2188;100,0;24;24;0;15;99,31;1712;461;88;70;261;42;41;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-14T00:00+01:00;2022-02-15T00:00+01:00;2022-02-14;2;2394;100,0;24;24;0;11;99,54;1929;454;37;78;278;61;60;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-14T00:00+01:00;2022-02-15T00:00+01:00;2022-02-14;Totalt i retning Planetariet;2186;100,0;24;24;0;15;99,31;1710;461;88;70;261;42;41;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-14T00:00+01:00;2022-02-15T00:00+01:00;2022-02-14;Totalt i retning UNN;2396;100,0;24;24;0;11;99,54;1931;454;37;78;278;61;60;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-14T00:00+01:00;2022-02-15T00:00+01:00;2022-02-14;Totalt;4582;100,0;24;24;0;26;99,43;3641;915;125;148;539;103;101;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-15T00:00+01:00;2022-02-16T00:00+01:00;2022-02-15;1;2316;100,0;24;24;0;17;99,27;1814;485;102;61;252;70;68;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-15T00:00+01:00;2022-02-16T00:00+01:00;2022-02-15;2;2531;100,0;24;24;0;15;99,41;2063;453;48;89;272;44;42;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-15T00:00+01:00;2022-02-16T00:00+01:00;2022-02-15;Totalt i retning Planetariet;2317;100,0;24;24;0;17;99,27;1815;485;102;61;252;70;68;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-15T00:00+01:00;2022-02-16T00:00+01:00;2022-02-15;Totalt i retning UNN;2530;100,0;24;24;0;15;99,41;2062;453;48;89;272;44;42;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-15T00:00+01:00;2022-02-16T00:00+01:00;2022-02-15;Totalt;4847;100,0;24;24;0;32;99,34;3877;938;150;150;524;114;110;4
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-16T00:00+01:00;2022-02-17T00:00+01:00;2022-02-16;1;2244;100,0;24;24;0;17;99,24;1771;456;76;51;257;72;72;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-16T00:00+01:00;2022-02-17T00:00+01:00;2022-02-16;2;2438;100,0;24;24;0;18;99,26;1976;444;30;92;275;47;47;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-16T00:00+01:00;2022-02-17T00:00+01:00;2022-02-16;Totalt i retning Planetariet;2242;100,0;24;24;0;16;99,29;1770;456;76;51;257;72;72;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-16T00:00+01:00;2022-02-17T00:00+01:00;2022-02-16;Totalt i retning UNN;2440;100,0;24;24;0;19;99,22;1977;444;30;92;275;47;47;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-16T00:00+01:00;2022-02-17T00:00+01:00;2022-02-16;Totalt;4682;100,0;24;24;0;35;99,25;3747;900;106;143;532;119;119;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-17T00:00+01:00;2022-02-18T00:00+01:00;2022-02-17;1;2152;100,0;24;24;0;15;99,30;1700;437;76;47;242;72;69;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-17T00:00+01:00;2022-02-18T00:00+01:00;2022-02-17;2;2392;100,0;24;24;0;12;99,50;1945;435;32;80;284;39;38;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-17T00:00+01:00;2022-02-18T00:00+01:00;2022-02-17;Totalt i retning Planetariet;2152;100,0;24;24;0;15;99,30;1700;437;76;47;242;72;69;3
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-17T00:00+01:00;2022-02-18T00:00+01:00;2022-02-17;Totalt i retning UNN;2392;100,0;24;24;0;12;99,50;1945;435;32;80;284;39;38;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-17T00:00+01:00;2022-02-18T00:00+01:00;2022-02-17;Totalt;4544;100,0;24;24;0;27;99,41;3645;872;108;127;526;111;107;4
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-18T00:00+01:00;2022-02-19T00:00+01:00;2022-02-18;1;2027;100,0;24;24;0;11;99,46;1572;444;75;44;266;59;58;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-18T00:00+01:00;2022-02-19T00:00+01:00;2022-02-18;2;2165;100,0;24;24;0;15;99,31;1729;421;18;82;267;54;53;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-18T00:00+01:00;2022-02-19T00:00+01:00;2022-02-18;Totalt i retning Planetariet;2025;100,0;24;24;0;11;99,46;1570;444;75;44;266;59;58;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-18T00:00+01:00;2022-02-19T00:00+01:00;2022-02-18;Totalt i retning UNN;2167;100,0;24;24;0;15;99,31;1731;421;18;82;267;54;53;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-18T00:00+01:00;2022-02-19T00:00+01:00;2022-02-18;Totalt;4192;100,0;24;24;0;26;99,38;3301;865;93;126;533;113;111;2
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-19T00:00+01:00;2022-02-20T00:00+01:00;2022-02-19;1;595;100,0;24;24;0;5;99,16;401;189;20;7;135;27;27;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-19T00:00+01:00;2022-02-20T00:00+01:00;2022-02-19;2;603;100,0;24;24;0;2;99,67;426;175;3;41;115;16;15;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-19T00:00+01:00;2022-02-20T00:00+01:00;2022-02-19;Totalt i retning Planetariet;595;100,0;24;24;0;5;99,16;401;189;20;7;135;27;27;0
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-19T00:00+01:00;2022-02-20T00:00+01:00;2022-02-19;Totalt i retning UNN;603;100,0;24;24;0;2;99,67;426;175;3;41;115;16;15;1
01057V1109432;Hansine Hansens veg;KV12650 S2D1 m20;2022-02-19T00:00+01:00;2022-02-20T00:00+01:00;2022-02-19;Totalt;1198;100,0;24;24;0;7;99,42;827;364;23;48;250;43;42;1
